Ep: 2350 | Steps: 1169848 | AvgSPE: 497.8 |Epsilon: 0.0294 | Skor: 0.1 / 2.2
Ep: 2360 | Steps: 1180805 | AvgSPE: 500.3 |Epsilon: 0.0289 | Skor: -0.1 / 1.9
Ep: 2370 | Steps: 1194023 | AvgSPE: 503.8 |Epsilon: 0.0285 | Skor: 1.1 / -0.9
Ep: 2380 | Steps: 1206258 | AvgSPE: 506.8 |Epsilon: 0.0281 | Skor: -0.3 / 1.8
Ep: 2390 | Steps: 1223711 | AvgSPE: 512.0 |Epsilon: 0.0277 | Skor: 1.3 / -0.7
Ep: 2400 | Steps: 1246429 | AvgSPE: 519.3 |Epsilon: 0.0272 | Skor: 2.2 / 0.1
Ep: 2410 | Steps: 1262392 | AvgSPE: 523.8 |Epsilon: 0.0268 | Skor: 1.4 / 3.4
Ep: 2420 | Steps: 1273433 | AvgSPE: 526.2 |Epsilon: 0.0264 | Skor: 3.0 / 0.9
Ep: 2430 | Steps: 1279339 | AvgSPE: 526.5 |Epsilon: 0.0261 | Skor: 1.1 / -1.0
Ep: 2440 | Steps: 1287035 | AvgSPE: 527.5 |Epsilon: 0.0257 | Skor: 2.3 / 0.3
Ep: 2450 | Steps: 1298784 | AvgSPE: 530.1 |Epsilon: 0.0253 | Skor: 2.1 / 0.1
Ep: 2460 | Steps: 1311737 | AvgSPE: 533.2 |Epsilon: 0.0249 | Skor: 2.1 / 0.1
Ep: 2470 | Steps: 1321819 | AvgSPE: 535.1 |Epsilon: 0.0245 | Skor: 1.1 / -0.9
Ep: 2480 | Steps: 1334282 | AvgSPE: 538.0 |Epsilon: 0.0242 | Skor: 1.7 / -0.4
Ep: 2490 | Steps: 1349078 | AvgSPE: 541.8 |Epsilon: 0.0238 | Skor: 2.7 / 0.7
Ep: 2500 | Steps: 1362490 | AvgSPE: 545.0 |Epsilon: 0.0235 | Skor: -0.3 / 1.7
Ep: 2510 | Steps: 1372141 | AvgSPE: 546.7 |Epsilon: 0.0231 | Skor: 2.2 / 0.1
Ep: 2520 | Steps: 1388576 | AvgSPE: 551.0 |Epsilon: 0.0228 | Skor: 2.0 / -0.1
Ep: 2530 | Steps: 1398243 | AvgSPE: 552.7 |Epsilon: 0.0224 | Skor: -0.0 / 2.1
Ep: 2540 | Steps: 1412016 | AvgSPE: 555.9 |Epsilon: 0.0221 | Skor: 0.2 / 2.2
Ep: 2550 | Steps: 1418483 | AvgSPE: 556.3 |Epsilon: 0.0218 | Skor: 1.4 / -0.7
Ep: 2560 | Steps: 1428524 | AvgSPE: 558.0 |Epsilon: 0.0214 | Skor: 1.3 / -0.8
Ep: 2570 | Steps: 1440890 | AvgSPE: 560.7 |Epsilon: 0.0211 | Skor: 2.0 / -0.1
Ep: 2580 | Steps: 1451974 | AvgSPE: 562.8 |Epsilon: 0.0208 | Skor: -0.1 / 2.0
Ep: 2590 | Steps: 1465644 | AvgSPE: 565.9 |Epsilon: 0.0205 | Skor: 1.7 / -0.4
Ep: 2600 | Steps: 1474201 | AvgSPE: 567.0 |Epsilon: 0.0202 | Skor: 1.9 / -0.2
Ep: 2610 | Steps: 1486051 | AvgSPE: 569.4 |Epsilon: 0.0200 | Skor: 1.3 / -0.8
Ep: 2620 | Steps: 1497969 | AvgSPE: 571.7 |Epsilon: 0.0200 | Skor: 2.3 / 0.3
Ep: 2630 | Steps: 1506567 | AvgSPE: 572.8 |Epsilon: 0.0200 | Skor: 1.6 / -0.4
Ep: 2640 | Steps: 1513083 | AvgSPE: 573.1 |Epsilon: 0.0200 | Skor: 1.2 / -0.8
Ep: 2650 | Steps: 1518768 | AvgSPE: 573.1 |Epsilon: 0.0200 | Skor: 1.3 / -0.7
Ep: 2660 | Steps: 1523583 | AvgSPE: 572.8 |Epsilon: 0.0200 | Skor: 1.0 / -1.0
Ep: 2670 | Steps: 1527508 | AvgSPE: 572.1 |Epsilon: 0.0200 | Skor: -0.3 / 1.8
Ep: 2680 | Steps: 1531633 | AvgSPE: 571.5 |Epsilon: 0.0200 | Skor: 1.0 / -1.0
Ep: 2690 | Steps: 1534526 | AvgSPE: 570.5 |Epsilon: 0.0200 | Skor: 1.0 / -1.0
Ep: 2700 | Steps: 1540447 | AvgSPE: 570.5 |Epsilon: 0.0200 | Skor: 1.1 / -1.0
Ep: 2710 | Steps: 1543515 | AvgSPE: 569.6 |Epsilon: 0.0200 | Skor: 1.7 / -0.4
Ep: 2720 | Steps: 1550270 | AvgSPE: 570.0 |Epsilon: 0.0200 | Skor: 1.4 / -0.6
Ep: 2730 | Steps: 1558648 | AvgSPE: 570.9 |Epsilon: 0.0200 | Skor: 1.2 / -0.8
Ep: 2740 | Steps: 1569935 | AvgSPE: 573.0 |Epsilon: 0.0200 | Skor: 1.5 / -0.6
Ep: 2750 | Steps: 1575513 | AvgSPE: 572.9 |Epsilon: 0.0200 | Skor: 1.1 / -0.9
Ep: 2760 | Steps: 1577359 | AvgSPE: 571.5 |Epsilon: 0.0200 | Skor: 1.0 / -1.0
Ep: 2770 | Steps: 1579845 | AvgSPE: 570.3 |Epsilon: 0.0200 | Skor: 1.0 / -1.0
Ep: 2780 | Steps: 1581414 | AvgSPE: 568.9 |Epsilon: 0.0200 | Skor: 1.0 / -1.0
Ep: 2790 | Steps: 1586892 | AvgSPE: 568.8 |Epsilon: 0.0200 | Skor: 1.6 / -0.4
Ep: 2800 | Steps: 1593742 | AvgSPE: 569.2 |Epsilon: 0.0200 | Skor: 1.3 / -0.7
Ep: 2810 | Steps: 1606349 | AvgSPE: 571.7 |Epsilon: 0.0200 | Skor: 2.4 / 0.3
Eğitim 23 dakika 7 saniye sürdü
